,url,repository_url,labels_url,user
10,https://api.github.com/repos/pandas-dev/pandas/issues/60999,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60999/labels{/name},"{'login': 'ansalls', 'id': 18387282, 'node_id': 'MDQ6VXNlcjE4Mzg3Mjgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/18387282?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ansalls', 'html_url': 'https://github.com/ansalls', 'followers_url': 'https://api.github.com/users/ansalls/followers', 'following_url': 'https://api.github.com/users/ansalls/following{/other_user}', 'gists_url': 'https://api.github.com/users/ansalls/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ansalls/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ansalls/subscriptions', 'organizations_url': 'https://api.github.com/users/ansalls/orgs', 'repos_url': 'https://api.github.com/users/ansalls/repos', 'events_url': 'https://api.github.com/users/ansalls/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ansalls/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
11,https://api.github.com/repos/pandas-dev/pandas/issues/60998,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60998/labels{/name},"{'login': 'Veras-D', 'id': 110254550, 'node_id': 'U_kgDOBpJZ1g', 'avatar_url': 'https://avatars.githubusercontent.com/u/110254550?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Veras-D', 'html_url': 'https://github.com/Veras-D', 'followers_url': 'https://api.github.com/users/Veras-D/followers', 'following_url': 'https://api.github.com/users/Veras-D/following{/other_user}', 'gists_url': 'https://api.github.com/users/Veras-D/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Veras-D/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Veras-D/subscriptions', 'organizations_url': 'https://api.github.com/users/Veras-D/orgs', 'repos_url': 'https://api.github.com/users/Veras-D/repos', 'events_url': 'https://api.github.com/users/Veras-D/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Veras-D/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
12,https://api.github.com/repos/pandas-dev/pandas/issues/60997,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60997/labels{/name},"{'login': 'will-larkin', 'id': 56956489, 'node_id': 'MDQ6VXNlcjU2OTU2NDg5', 'avatar_url': 'https://avatars.githubusercontent.com/u/56956489?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/will-larkin', 'html_url': 'https://github.com/will-larkin', 'followers_url': 'https://api.github.com/users/will-larkin/followers', 'following_url': 'https://api.github.com/users/will-larkin/following{/other_user}', 'gists_url': 'https://api.github.com/users/will-larkin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/will-larkin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/will-larkin/subscriptions', 'organizations_url': 'https://api.github.com/users/will-larkin/orgs', 'repos_url': 'https://api.github.com/users/will-larkin/repos', 'events_url': 'https://api.github.com/users/will-larkin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/will-larkin/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
13,https://api.github.com/repos/pandas-dev/pandas/issues/60994,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60994/labels{/name},"{'login': 'luxedo', 'id': 14118472, 'node_id': 'MDQ6VXNlcjE0MTE4NDcy', 'avatar_url': 'https://avatars.githubusercontent.com/u/14118472?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/luxedo', 'html_url': 'https://github.com/luxedo', 'followers_url': 'https://api.github.com/users/luxedo/followers', 'following_url': 'https://api.github.com/users/luxedo/following{/other_user}', 'gists_url': 'https://api.github.com/users/luxedo/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/luxedo/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/luxedo/subscriptions', 'organizations_url': 'https://api.github.com/users/luxedo/orgs', 'repos_url': 'https://api.github.com/users/luxedo/repos', 'events_url': 'https://api.github.com/users/luxedo/events{/privacy}', 'received_events_url': 'https://api.github.com/users/luxedo/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
14,https://api.github.com/repos/pandas-dev/pandas/issues/60993,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60993/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
15,https://api.github.com/repos/pandas-dev/pandas/issues/60992,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60992/labels{/name},"{'login': 'chilin0525', 'id': 41913261, 'node_id': 'MDQ6VXNlcjQxOTEzMjYx', 'avatar_url': 'https://avatars.githubusercontent.com/u/41913261?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/chilin0525', 'html_url': 'https://github.com/chilin0525', 'followers_url': 'https://api.github.com/users/chilin0525/followers', 'following_url': 'https://api.github.com/users/chilin0525/following{/other_user}', 'gists_url': 'https://api.github.com/users/chilin0525/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/chilin0525/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/chilin0525/subscriptions', 'organizations_url': 'https://api.github.com/users/chilin0525/orgs', 'repos_url': 'https://api.github.com/users/chilin0525/repos', 'events_url': 'https://api.github.com/users/chilin0525/events{/privacy}', 'received_events_url': 'https://api.github.com/users/chilin0525/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
16,https://api.github.com/repos/pandas-dev/pandas/issues/60990,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60990/labels{/name},"{'login': 'SaraInCode', 'id': 42293506, 'node_id': 'MDQ6VXNlcjQyMjkzNTA2', 'avatar_url': 'https://avatars.githubusercontent.com/u/42293506?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/SaraInCode', 'html_url': 'https://github.com/SaraInCode', 'followers_url': 'https://api.github.com/users/SaraInCode/followers', 'following_url': 'https://api.github.com/users/SaraInCode/following{/other_user}', 'gists_url': 'https://api.github.com/users/SaraInCode/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/SaraInCode/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/SaraInCode/subscriptions', 'organizations_url': 'https://api.github.com/users/SaraInCode/orgs', 'repos_url': 'https://api.github.com/users/SaraInCode/repos', 'events_url': 'https://api.github.com/users/SaraInCode/events{/privacy}', 'received_events_url': 'https://api.github.com/users/SaraInCode/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
17,https://api.github.com/repos/pandas-dev/pandas/issues/60988,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60988/labels{/name},"{'login': 'Anurag-Varma', 'id': 62068859, 'node_id': 'MDQ6VXNlcjYyMDY4ODU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/62068859?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Anurag-Varma', 'html_url': 'https://github.com/Anurag-Varma', 'followers_url': 'https://api.github.com/users/Anurag-Varma/followers', 'following_url': 'https://api.github.com/users/Anurag-Varma/following{/other_user}', 'gists_url': 'https://api.github.com/users/Anurag-Varma/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Anurag-Varma/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Anurag-Varma/subscriptions', 'organizations_url': 'https://api.github.com/users/Anurag-Varma/orgs', 'repos_url': 'https://api.github.com/users/Anurag-Varma/repos', 'events_url': 'https://api.github.com/users/Anurag-Varma/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Anurag-Varma/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
18,https://api.github.com/repos/pandas-dev/pandas/issues/60987,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60987/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
19,https://api.github.com/repos/pandas-dev/pandas/issues/60986,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/60986/labels{/name},"{'login': 'mdjaved24', 'id': 126437265, 'node_id': 'U_kgDOB4lHkQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/126437265?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mdjaved24', 'html_url': 'https://github.com/mdjaved24', 'followers_url': 'https://api.github.com/users/mdjaved24/followers', 'following_url': 'https://api.github.com/users/mdjaved24/following{/other_user}', 'gists_url': 'https://api.github.com/users/mdjaved24/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mdjaved24/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mdjaved24/subscriptions', 'organizations_url': 'https://api.github.com/users/mdjaved24/orgs', 'repos_url': 'https://api.github.com/users/mdjaved24/repos', 'events_url': 'https://api.github.com/users/mdjaved24/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mdjaved24/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}"
